match_id,player_id,team_id,jersey_number,position_name,is_starting_xi
3857275,3099,771,1,,0
3857275,3379,771,23,,0
3857275,3543,771,16,Goalkeeper,1
3857275,3604,771,9,,0
3857275,4445,771,5,,0
3857275,5476,771,2,,0
3857275,5477,771,11,Right Wing,0
3857275,5485,771,4,Right Center Back,1
3857275,5487,771,7,Right Center Midfield,0
3857275,6704,771,22,,0
3857275,7153,771,15,Left Center Midfield,1
3857275,7345,771,6,Left Wing,1
3857275,7439,771,3,Right Back,1
3857275,8217,771,20,Right Wing,1
3857275,8519,771,18,,0
3857275,10481,771,8,Center Defensive Midfield,1
3857275,11135,771,24,Left Center Back,1
3857275,11990,771,13,Right Center Midfield,1
3857275,17592,771,17,Right Center Back,0
3857275,22097,771,12,Center Forward,1
3857275,24778,771,25,Left Back,1
3857275,3196,777,10,Center Forward,1
3857275,3557,777,23,,0
3857275,3767,777,17,Right Defensive Midfield,1
3857275,5647,777,12,Left Wing Back,1
3857275,5650,777,13,,0
3857275,5651,777,4,Right Center Back,1
3857275,5653,777,26,,0
3857275,5655,777,6,,0
3857275,6342,777,1,,0
3857275,6347,777,18,Left Attacking Midfield,0
3857275,9236,777,20,,0
3857275,16352,777,9,Center Forward,0
3857275,23910,777,7,,0
3857275,25582,777,5,Center Back,1
3857275,30681,777,24,Right Attacking Midfield,0
3857275,32450,777,3,Left Center Back,1
3857275,35592,777,25,Right Attacking Midfield,1
3857275,44955,777,14,Left Defensive Midfield,1
3857275,50988,777,8,,0
3857275,68749,777,19,,0
3857275,102816,777,15,Left Attacking Midfield,1
3857275,105943,777,16,Goalkeeper,1
3857275,105944,777,21,Right Wing Back,1
3857275,128793,777,11,,0
3857275,136296,777,22,,0
3857275,163049,777,2,,0
3857261,3086,907,4,Left Back,1
3857261,3517,907,10,Center Attacking Midfield,1
3857261,3839,907,17,,0
3857261,3853,907,13,Center Forward,1
3857261,4584,907,21,,0
3857261,4767,907,5,Right Center Back,1
3857261,4774,907,14,Right Back,0
3857261,4934,907,15,Left Defensive Midfield,1
3857261,6399,907,11,Right Wing,1
3857261,9540,907,8,Left Wing,0
3857261,9914,907,12,Goalkeeper,1
3857261,10928,907,2,,0
3857261,10931,907,7,Right Defensive Midfield,1
3857261,10932,907,18,,0
3857261,11250,907,6,Left Center Back,1
3857261,11252,907,20,Left Wing,1
3857261,12014,907,19,,0
3857261,21446,907,26,,0
3857261,22074,907,16,Left Back,0
3857261,29377,907,9,Right Wing,0
3857261,33121,907,24,,0
3857261,33144,907,23,,0
3857261,34794,907,3,Right Back,1
3857261,50528,907,22,,0
3857261,82257,907,25,Right Defensive Midfield,0
3857261,3205,768,2,Right Back,1
3857261,3233,768,10,,0
3857261,3244,768,5,Right Center Back,1
3857261,3308,768,12,Left Back,0
3857261,3318,768,11,Left Wing,1
3857261,3336,768,6,Left Center Back,1
3857261,3382,768,3,Left Back,1
3857261,3468,768,1,Goalkeeper,1
3857261,3474,768,13,,0
3857261,3532,768,8,Right Center Midfield,1
3857261,3616,768,24,Center Forward,0
3857261,3664,768,18,Right Back,0
3857261,3943,768,4,Center Defensive Midfield,1
3857261,4354,768,20,Right Wing,1
3857261,4706,768,14,Center Defensive Midfield,0
3857261,7843,768,19,,0
3857261,9638,768,7,Right Wing,0
3857261,9905,768,25,,0
3857261,9928,768,16,,0
3857261,10955,768,9,Center Forward,1
3857261,10956,768,15,,0
3857261,22084,768,17,,0
3857261,22783,768,23,,0
3857261,29399,768,26,,0
3857261,30714,768,22,Left Center Midfield,1
3857290,3141,2722,8,Right Center Midfield,1
3857290,3499,2722,13,Center Forward,1
3857290,3551,2722,12,Left Wing,1
3857290,3639,2722,7,Left Wing,0
3857290,4935,2722,20,Right Wing,1
3857290,7426,2722,21,Right Center Back,1
3857290,7472,2722,3,Left Center Back,1
3857290,7551,2722,24,,0
3857290,8064,2722,23,Goalkeeper,1
3857290,8591,2722,14,Center Defensive Midfield,1
3857290,10530,2722,22,,0
3857290,11174,2722,10,Center Forward,0
3857290,12623,2722,15,,0
3857290,13454,2722,25,Left Back,1
3857290,15326,2722,16,,0
3857290,16014,2722,9,,0
3857290,16015,2722,6,Right Wing,0
3857290,16346,2722,19,Right Back,1
3857290,21456,2722,17,,0
3857290,28966,2722,5,Left Center Midfield,0
3857290,30016,2722,18,Left Center Midfield,1
3857290,33813,2722,2,,0
3857290,44842,2722,1,,0
3857290,46903,2722,11,,0
3857290,74588,2722,4,,0
3857290,349913,2722,26,,0
3857290,3500,773,10,Left Defensive Midfield,1
3857290,3533,773,23,Right Wing,1
3857290,3913,773,2,,0
3857290,5537,773,22,,0
3857290,5538,773,6,,0
3857290,5543,773,9,Center Forward,0
3857290,5544,773,13,Left Back,1
3857290,5545,773,7,Center Forward,1
3857290,5549,773,5,Right Center Back,1
3857290,5550,773,1,Goalkeeper,1
3857290,6983,773,8,Right Defensive Midfield,1
3857290,7796,773,3,Right Back,1
3857290,8561,773,20,Center Attacking Midfield,0
3857290,8814,773,4,Left Center Back,1
3857290,16016,773,14,,0
3857290,16022,773,16,,0
3857290,16026,773,15,Center Attacking Midfield,1
3857290,17974,773,21,,0
3857290,29003,773,12,,0
3857290,29006,773,19,Right Wing,0
3857290,29012,773,18,Left Back,0
3857290,30401,773,17,Left Wing,1
3857290,41655,773,26,,0
3857290,46313,773,24,,0
3857290,50436,773,25,Left Wing,0
3857298,2989,4885,23,Center Back,1
3857298,3347,4885,10,Right Center Forward,1
3857298,3450,4885,9,Right Center Forward,0
