event_id,match_id,period,minute,team_id,player_off_id,player_off_name,player_on_id,player_on_name,position_name,outcome_name
026ded78-abfb-4c9a-b375-e696e3d991d1,3857295,2,61,778,37209,Miki Yamane,37211,Kaoru Mitoma,Right Wing Back,Tactical
96ea5156-cbcc-4282-ab2e-ff398ef09575,3857295,2,64,795,132497,Gerson Torres Barrantes,108340,Brandon Aguilera Zamora,Right Wing,Tactical
49fcfb03-0028-41e8-ab5b-b845d0ec174e,3857295,2,64,795,132296,Anthony Daniel Contreras Enriquez,132728,Jewison Bennette,Center Forward,Tactical
985c32d3-2b92-4050-9ad7-539b6d42937b,3857295,2,66,778,8361,Ritsu Doan,23527,Junya Ito,Right Wing,Tactical
6f5e2ed6-ade5-4df9-8306-db1489075841,3857295,2,81,778,37122,Yuki Soma,8776,Takumi Minamino,Right Wing Back,Tactical
59b452df-b399-4052-aaa9-d0fe8c80c3fc,3857295,2,88,795,5582,Celso Borges Mora,132756,Youstin Delfin Salas Gomez,Right Defensive Midfield,Tactical
37c3a2f6-4db7-4768-897b-b247f5494f0c,3857295,2,94,795,5581,Joel Nathaniel Campbell Samuels,132772,Daniel Alonso Chacon Salas,Center Forward,Tactical
df245155-92fc-4123-8bcf-66ba2ee77870,3869685,1,40,771,5477,Ousmane Dembele,22097,Randal Kolo Muani,Right Wing,Tactical
bae6c6ee-59b6-419e-992d-7567437736f5,3869685,1,41,771,3604,Olivier Giroud,2972,Marcus Thuram,Center Forward,Tactical
e7e1f696-1fe2-4b3a-b2ec-aeb36b0c8258,3869685,2,63,779,2995,Angel Fabian Di Maria Hernandez,19597,Marcos Javier Acuna,Left Wing,Tactical
3c9df00b-0b30-4548-9cd1-ceff03cc9919,3869685,2,70,771,6704,Theo Bernard Francois Hernandez,24778,Eduardo Camavinga,Left Back,Tactical
43fe1865-0aa9-4bb1-bf33-a2871df4589b,3869685,2,70,771,5487,Antoine Griezmann,8217,Kingsley Coman,Center Attacking Midfield,Tactical
c7266755-5003-418c-bf4f-f7da41d47840,3869685,3,90,779,29201,Nahuel Molina Lucero,28263,Gonzalo Ariel Montiel,Right Back,Tactical
5688fcf1-1b7a-4938-8d14-92b87c198d95,3869685,3,95,771,3026,Adrien Rabiot,11990,Youssouf Fofana,Left Defensive Midfield,Tactical
8939a18c-593c-41fc-b86d-308cd189fca1,3869685,3,101,779,7797,Rodrigo Javier De Paul,16308,Leandro Daniel Paredes,Right Center Midfield,Tactical
1e6477ea-098a-41d5-96d1-d2944e38f46c,3869685,3,101,779,29560,Julian Alvarez,11456,Lautaro Javier Martinez,Center Forward,Tactical
c001d49f-247b-40d8-b247-38c7adcdebe4,3869685,4,112,771,5485,Raphael Varane,11135,Ibrahima Konate,Right Center Back,Injury
6e81c350-5788-4f84-891a-92db9bfbf0db,3869685,4,115,779,27886,Alexis Mac Allister,7161,German Alejandro Pezzella,Left Center Midfield,Tactical
838765c8-45c7-4379-857c-f103770acbfc,3869685,4,120,771,4445,Jules Kounde,7439,Axel Disasi,Right Back,Tactical
27c68f97-cc44-4fb8-9703-0a4de1c9f6ed,3869685,4,120,779,5507,Nicolas Alejandro Tagliafico,5743,Paulo Bruno Exequiel Dybala,Left Wing Back,Tactical
b8f55195-7688-412b-9eb7-41b3ca7cad10,3869684,2,45,788,3634,Abdelhamid Sabiri,21214,Ilias Chair,Left Center Midfield,Tactical
4fc488a7-2f00-4039-be76-132173e5bf4a,3869684,2,55,788,156734,Bilal El Khannous,46258,Azzedine Ounahi,Left Center Midfield,Tactical
e674ead9-edce-4a47-9b41-da13e3e65208,3869684,2,61,785,5460,Andrej Kramaric,3441,Nikola Vlasic,Right Wing,Injury
bb656f1f-6187-4cd6-b49e-ce447e60dea5,3869684,2,63,788,3625,Sofiane Boufal,131037,Anass Zaroury,Left Wing,Tactical
a2b79be4-6350-416f-acb5-80554c7f33c5,3869684,2,63,788,139016,Achraf Dari,67700,Badr Banoun,Left Center Back,Injury
cf0feac3-e562-4749-8ea9-eba6ae5a75f6,3869684,2,66,788,7459,Jawad El Yamiq,23774,Selim Amallah,Right Center Back,Injury
3224e803-a209-4217-aaa7-cfd3f3138d64,3869684,2,66,785,28914,Lovro Majer,11603,Mario Pasalic,Center Attacking Midfield,Tactical
0187836d-d9eb-4cd8-a6da-b5337e6a74f3,3869684,2,66,785,22041,Marko Livaja,7693,Bruno Petkovic,Center Forward,Tactical
24013071-314d-4152-94fd-320faf16bf76,3869684,2,94,785,16527,Mislav Orsic,32602,Kristijan Jakic,Left Wing,Tactical
bc89d79c-d081-4a80-bc50-7486c7ed4b16,3857256,2,54,786,6321,Milos Veljkovic,16489,Nemanja Gudelj,Center Back,Tactical
9939d361-dda1-4d69-a7b9-a3acf2428312,3857256,2,54,786,18015,Dusan Vlahovic,6319,Luka Jovic,Right Center Forward,Tactical
c6b97cde-9a3a-482f-83fd-07673bd3d916,3857256,2,66,786,5589,Sergej Milinkovic-Savic,6901,Nemanja Maksimovic,Left Defensive Midfield,Tactical
f1638ab0-d97a-4327-8349-c47f1b18ba20,3857256,2,67,773,16026,Djibril Sow,3913,Edimilson Fernandes,Center Attacking Midfield,Tactical
e57e06ab-d12f-43ca-ba7f-7550df0ae4f9,3857256,2,68,773,3533,Xherdan Shaqiri,5538,Denis Lemi Zakaria Lako Lado,Right Wing,Tactical
57b8af86-aeef-47bd-8f05-6657b51df70b,3857256,2,77,786,3831,Dusan Tadic,7117,Filip Duricic,Center Attacking Midfield,Tactical
aef444af-03d3-4dcc-a073-baf623ccbcec,3857256,2,77,786,6318,Andrija Zivkovic,5833,Nemanja Radonjic,Right Wing Back,Tactical
4f65a529-9d06-458b-8ac8-a29901d95e8d,3857256,2,82,773,30401,Ruben Vargas,16022,Christian Fassnacht,Left Wing,Tactical
dd15b2cf-b188-4606-bc8e-91f956e7891f,3857256,2,95,773,5545,Breel-Donald Embolo,29006,Noah Okafor,Center Forward,Tactical
9d26b3f5-3b66-4341-91e4-d69ccee5c786,3869151,2,49,779,7006,Alejandro Dario Gomez,27768,Lisandro Martinez,Right Midfield,Tactical
0785bb9a-445c-4d51-9fac-a865b9de9e28,3869151,2,57,792,33477,Riley McGree,8346,Craig Goodwin,Left Wing,Tactical
3d5a739a-2baa-41c3-8d51-2d3f5815c968,3869151,2,57,792,33488,Keanu Baccus,8859,Ajdin Hrustic,Right Defensive Midfield,Tactical
3a8a17d8-6b17-4277-88b3-e561d63248f9,3869151,2,71,779,29560,Julian Alvarez,11456,Lautaro Javier Martinez,Left Center Forward,Tactical
4c706c35-758f-41f0-b543-bc63d423dcbe,3869151,2,71,779,19597,Marcos Javier Acuna,5507,Nicolas Alejandro Tagliafico,Left Wing Back,Tactical
5b523ef1-f23e-4dca-bb28-8d21b5ae4eb1,3869151,2,71,792,33492,Mitchell Thomas Duke,9980,Jamie MacLaren,Left Center Forward,Tactical
cf36514a-7d3d-4b0c-9b13-8b49345683fb,3869151,2,71,792,5481,Mathew Leckie,227697,Garang Kuol,Right Center Forward,Tactical
a15cfcc7-d2c3-42cb-b2bb-7ab45f6b322e,3869151,2,71,792,15957,Milos Degenek,28370,Fran Karacic,Right Back,Tactical
ed5c1ba4-22b3-4b86-8be2-de5a953d159b,3869151,2,79,779,29201,Nahuel Molina Lucero,28268,Exequiel Alejandro Palacios,Right Wing Back,Tactical
23678b52-1481-4ac6-a3c4-518e441a04c6,3869151,2,79,779,27886,Alexis Mac Allister,28263,Gonzalo Ariel Montiel,Left Center Midfield,Tactical
5451e62a-29e3-4bdc-8e97-5e44d55701ec,3857257,2,45,792,8346,Craig Goodwin,33488,Keanu Baccus,Left Midfield,Tactical
b1013ad8-5e47-47b0-ac13-75d7cabbb8c6,3857257,2,45,776,16190,Rasmus Nissen Kristensen,24547,Alexander Hartmann Bah,Right Back,Tactical
a33994e5-574d-4d0f-8033-50a9a763c6db,3857257,2,58,776,4447,Martin Braithwaite Christensen,6302,Kasper Dolberg,Center Forward,Tactical
ae21d32c-f5bc-4ac0-bab4-7caa3f41e7a8,3857257,2,58,776,18722,Mathias Jensen,24443,Mikkel Damsgaard,Right Center Midfield,Tactical
02fd834d-cd59-496a-991d-9fd89c792b06,3857257,2,68,776,17042,Andreas Skov Olsen,16294,Robert Skov,Right Wing,Tactical
c4ddba45-dff6-421c-ab81-635c7c964731,3857257,2,69,776,16554,Joakim Maehle,5732,Andreas Evald Cornelius,Left Back,Tactical
45a47fb8-2360-42e3-ba80-163ed7b296d7,3857257,2,73,792,33477,Riley McGree,22371,Bailey Wright,Left Wing,Tactical
89c78ee6-bddf-4419-b87d-d52a1b2f45ce,3857257,2,81,792,33492,Mitchell Thomas Duke,9980,Jamie MacLaren,Center Forward,Tactical
66be34fe-f7b1-4593-a9d4-9ad5b9f9644b,3857257,2,88,792,5481,Mathew Leckie,8859,Ajdin Hrustic,Left Wing,Tactical
a7a9d8c0-9274-4714-984f-afbdce083dd1,3857258,2,56,786,16489,Nemanja Gudelj,30179,Ivan Ilic,Left Defensive Midfield,Tactical
d02e89b0-74ec-4499-8f7e-32ac022b9b49,3857258,2,56,786,6318,Andrija Zivkovic,5833,Nemanja Radonjic,Right Wing Back,Tactical
2b7c3178-cb5c-4e4d-8293-20456bbc8bc4,3857258,2,65,786,6687,Sasa Lukic,7145,Darko Lazovic,Right Defensive Midfield,Tactical
43cad167-fa7b-4036-8366-6e9f30b13f32,3857258,2,65,786,7993,Filip Mladenovic,18015,Dusan Vlahovic,Left Wing Back,Tactical
2aff811c-19a3-4433-8de8-1b55664fc8df,3857258,2,74,781,22600,Lucas Tolentino Coelho de Lima,9904,Frederico Rodrigues Santos,Right Defensive Midfield,Tactical
9c00a897-766a-47d5-8c85-ab5b0c8c12be,3857258,2,75,781,18395,Vinicius Jose Paixao de Oliveira Junior,25104,Rodrygo Silva de Goes,Left Wing,Tactical
c418bcb1-4d3c-440e-a48d-8cb2abceb83a,3857258,2,78,781,3280,Richarlison de Andrade,3202,Gabriel Fernando de Jesus,Center Forward,Tactical
23c7b8db-e84f-4ccc-8347-22a40d7a7742,3857258,2,79,781,4320,Neymar da Silva Santos Junior,25363,Antony Matheus dos Santos,Center Attacking Midfield,Injury
f8919ec4-2ed5-4877-88ee-f5ef1f01114e,3857258,2,82,786,4269,Aleksandar Mitrovic,6901,Nemanja Maksimovic,Left Center Forward,Tactical
a475b5ba-4478-4c67-8dca-ec1331a23ea4,3857258,2,86,781,10595,Raphael Dias Belloli,29976,Gabriel Teodoro Martinelli Silva,Right Wing,Tactical
69724491-50c8-4a79-89a1-f52c6c998d5e,3857288,2,45,777,9236,Mohamed Drager,5650,Ferjani Sassi,Right Wing Back,Tactical
abc62236-b4f4-49a0-9af5-64b98cbfe335,3857288,2,63,792,33492,Mitchell Thomas Duke,9980,Jamie MacLaren,Right Center Forward,Tactical
9e2fa7b2-7a55-47c0-a712-3fd966f3ca1f,3857288,2,63,792,33477,Riley McGree,8859,Ajdin Hrustic,Left Center Forward,Tactical
99f3c660-65ff-48ba-89e9-96d222f7b317,3857288,2,66,777,44955,Aissa Bilal Laidouni,3196,Wahbi Khazri,Left Center Midfield,Tactical
58ae3005-2cc9-4681-9dea-e471bcf700fa,3857288,2,72,777,16352,Issam Jebali,128793,Taha Yassine Khenissi,Center Forward,Tactical
7f1b6c00-137c-44bd-b131-96b4b7150dae,3857288,2,72,777,5655,Dylan Daniel Mahmoud Bronn,105944,Wajdi Kechrida,Right Back,Tactical
92473483-6434-4dfc-bf69-9d53a9ab0f8c,3857288,2,74,792,28370,Fran Karacic,15957,Milos Degenek,Right Back,Tactical
1ca3a0f7-ea81-49ae-b6ac-7b8c9d4b7c05,3857288,2,84,792,5481,Mathew Leckie,33488,Keanu Baccus,Right Midfield,Tactical
9acd492d-771b-4ac7-b6a2-be85729abe6a,3857288,2,84,792,8346,Craig Goodwin,24475,Awer Denis Bul Mabil,Left Midfield,Tactical
9b52a4a0-5fbc-460a-97da-d76ef5dd00ca,3857267,2,45,3565,12583,Carlos Armando Gruezo Arboleda,36148,Jose Adoni Cifuentes Charcopa,Center Defensive Midfield,Tactical
2c6801f1-854e-46b3-aa1b-58ff5fe4551b,3857267,2,45,3565,37945,Alan Steven Franco Palma,40211,Jeremy Leonel Sarmiento Morante,Right Center Midfield,Tactical
f287f0b2-8364-4655-9dc0-2bb7986cf8fa,3857267,2,63,3565,34396,Michael Steveen Estrada Martinez,91090,Djorkaeff Neicer Reasco Gonzalez,Right Center Forward,Tactical
7e201be0-1909-4492-a107-f0d9eafb9dd1,3857267,2,73,787,31751,Pathe Ismael Ciss,4506,Nampalys Mendy,Right Defensive Midfield,Tactical
713f7d2e-3b8e-40e6-be5d-df78e400104f,3857267,2,74,787,80484,Iliman Ndiaye,88123,Cheikh Ahmadou Bamba Mbacke Dieng,Right Wing,Tactical
268ee6f8-314c-494a-9480-051c4725cbb0,3857267,2,84,3565,37737,Angelo Smit Preciado Quinonez,51969,Jackson Gabriel Porozo Vernaza,Right Back,Tactical
3d0c372b-933f-4902-960c-a42fd634ebad,3857267,2,94,787,20611,Boulaye Dia,15970,Pape Abou Cisse,Right Wing,Tactical
d5779d61-4946-487b-ab17-d1c1af1294ce,3857287,2,63,783,5246,Luis Alberto Suarez Diaz,4319,Edinson Roberto Cavani Gomez,Center Forward,Tactical
a113f3a0-1070-4388-a98e-4d9881903878,3857287,2,73,791,29966,Ui-Jo Hwang,40542,Gue-Sung Cho,Center Forward,Tactical
a98fcdec-7f7f-4734-8995-24c503b88856,3857287,2,73,791,5623,Jae-Sung Lee,40558,Jun-Ho Son,Center Attacking Midfield,Tactical
8854ec76-0996-430d-859f-c8c758e00dbd,3857287,2,74,791,41711,Sang-Ho Na,22740,Kang-In Lee,Right Wing,Tactical
5f5771e7-9ba9-472d-9118-c87ecefbe575,3857287,2,77,783,5255,Matias Vecino Falero,28729,Diego Nicolas De La Cruz Arcosa,Left Midfield,Tactical
071b33da-9954-4e0f-825f-9d48de5beb80,3857287,2,78,783,7104,Mathias Olivera Miramontes,34476,Matias Nicolas Vina Susperreguy,Left Back,Tactical
84106acd-4a14-4a37-a9c9-575256e25b8e,3857287,2,87,783,36288,Facundo Pellistri Rebollo,5264,Guillermo Varela Olivera,Right Midfield,Tactical
5177c0ae-a280-4f97-a436-74508f18d4d2,3869486,2,50,780,5209,Raphael Adelino Jose Guerreiro,7005,Joao Pedro Cavaco Cancelo,Left Back,Tactical
dda18ec7-83fe-4315-9fe3-2c35bec9255b,3869486,2,50,780,9927,Ruben Diogo Da Silva Neves,5207,Cristiano Ronaldo dos Santos Aveiro,Center Defensive Midfield,Tactical
1b1d5d03-8785-447d-98dd-c513ce5a94d7,3869486,2,56,788,5219,Romain Saiss,139016,Achraf Dari,Left Center Back,Injury
0d30329e-3f85-4eb7-9291-aa58b5b57068,3869486,2,63,788,23774,Selim Amallah,296254,Walid Cheddira,Left Center Midfield,Tactical
a7b2b17f-03e8-47c6-9400-e0c5e27bc465,3869486,2,64,788,6301,Youssef En-Nesyri,67700,Badr Banoun,Center Forward,Tactical
291b1273-cff8-40e5-9aa4-b9f36d54526d,3869486,2,68,780,38803,Goncalo Matias Ramos,18360,Rafael Alexandre Conceicao Leao,Center Attacking Midfield,Tactical
1efad622-9c62-4624-ab7b-ca6975a810e5,3869486,2,68,780,11184,Otavio Edmilson da Silva Monteiro,34639,Vitor Machado Ferreira,Right Defensive Midfield,Tactical
0c6f9267-fec0-429c-98a0-92d5dcf4a2a9,3869486,2,78,780,16028,Jose Diogo Dalot Teixeira,10868,Ricardo Jorge Luz Horta,Right Back,Tactical
223b71fd-8ed0-41dc-8b05-1ca5ca2bac7c,3869486,2,80,788,5237,Hakim Ziyech,21736,Zakaria Aboukhlal,Right Wing,Tactical
32333a1f-a1a1-442d-b4ca-84f3bf1e4091,3869486,2,80,788,3625,Sofiane Boufal,102668,Yahya Jabrane,Left Wing,Tactical
4607d6f2-7d53-4737-93c5-e18eb5c83bd8,3857260,1,36,799,5715,Ali Albulayhi,51470,Riyadh Sharahili,Left Back,Injury
a0d6fdbd-9bee-417e-97bc-e1ace3f8655c,3857260,2,45,794,26301,Ernesto Alexis Vega Rojas,15452,Carlos Uriel Antuna Romero,Left Wing,Tactical
31d5f0dc-5891-4cad-ac8e-297a05cf18de,3857260,2,45,799,51096,Ali Al Hassan,51103,Abdullah Mohammed Madu,Right Defensive Midfield,Tactical
c70a1bbd-a4e5-4e2b-866e-e520b7f0cab4,3857260,2,61,799,51469,Saleh Khalid Al Shehri,51705,Abdulrahman Al-Obood,Center Forward,Tactical
56eb8cb0-21ea-4845-b605-56c7136dea33,3857260,2,76,794,26280,Orbelin Pineda Alvarado,26297,Carlos Alberto Rodriguez Gomez,Center Attacking Midfield,Tactical
23b73ee3-2cd0-4694-96f2-6bed0e59ea99,3857260,2,76,794,26400,Henry Josue Martin Mex,5568,Raul Alonso Jimenez Rodriguez,Center Forward,Tactical
569cefeb-5e42-48d6-99e4-85647c07a450,3857260,2,85,794,26406,Jorge Eduardo Sanchez Ramos,30500,Kevin Nahin Alvarez Campos,Right Back,Tactical
942e59c3-076c-4886-bc85-645c5ebf5aa7,3857260,2,85,794,5567,Edson Omar Alvarez Velazquez,26318,Rogelio Gabriel Funes Mori,Right Defensive Midfield,Tactical
79687d53-a834-42ef-b059-aca1c0a3eb8a,3857260,2,87,799,57620,Sultan Abdullah Salim Al Ghannam,5188,Hattan Babhir,Right Wing Back,Tactical
55e9f46e-b91c-48af-8bf5-adeb7aff854b,3857264,2,45,789,8836,Karol Swiderski,28453,Michal Skoras,Left Center Forward,Tactical
e1e533c9-0d00-465d-9d47-6bf45f2b6aa6,3857264,2,45,789,7979,Przemyslaw Frankowski,31955,Jakub Kaminski,Left Midfield,Tactical
e1c1e603-ca8a-4a73-a0a4-87c384917eb1,3857264,2,58,779,2995,Angel Fabian Di Maria Hernandez,16308,Leandro Daniel Paredes,Right Wing,Tactical
f8d35d32-7a3b-4d78-98e7-bdaff200280f,3857264,2,58,779,19597,Marcos Javier Acuna,5507,Nicolas Alejandro Tagliafico,Left Back,Tactical
36019601-f71b-4919-abf7-d77a52ef5512,3857264,2,61,789,11737,Krystian Bielik,8714,Damian Szymanski,Right Defensive Midfield,Tactical
9a72002e-328b-460a-a08d-3489db37faed,3857264,2,72,789,5673,Bartosz Bereszynski,4685,Artur Jedrzejczyk,Left Back,Tactical
ceb37325-79ce-47a7-8d67-2d356e782266,3857264,2,78,779,29560,Julian Alvarez,11456,Lautaro Javier Martinez,Center Forward,Tactical
68573339-c788-4d8f-aacd-1f784347c858,3857264,2,78,779,38718,Enzo Fernandez,7161,German Alejandro Pezzella,Left Center Midfield,Tactical
decab4d8-3f6f-4dfa-8c4c-9553c0cc6fdb,3857264,2,82,779,27886,Alexis Mac Allister,28637,Thiago Ezequiel Almada,Left Wing,Tactical
7ae55be9-8f7d-4c06-b405-0b7bddacbb94,3857264,2,82,789,3637,Grzegorz Krychowiak,12493,Krzysztof Piatek,Left Defensive Midfield,Tactical
b226cc43-d03f-4219-8b41-132c28509b9c,3857289,1,40,794,5563,Jose Andres Guardado Hernandez,15872,Erick Gabriel Gutierrez Galaviz,Left Center Midfield,Injury
24d18c6f-df93-47ae-9995-a213a56a28c8,3857289,2,56,779,26404,Guido Rodriguez,38718,Enzo Fernandez,Left Defensive Midfield,Tactical
ad4cab42-7a73-420d-92fd-754ea88c716c,3857289,2,62,779,11456,Lautaro Javier Martinez,29560,Julian Alvarez,Left Center Forward,Tactical
69d219e6-e56e-4ddb-a714-58c4a942e045,3857289,2,62,779,28263,Gonzalo Ariel Montiel,29201,Nahuel Molina Lucero,Right Back,Tactical
e0ce35bb-c316-4aee-a337-ddff770524fa,3857289,2,65,794,30500,Kevin Nahin Alvarez Campos,5568,Raul Alonso Jimenez Rodriguez,Right Wing Back,Tactical
87af94c5-a65b-467f-8057-c38cd84cd35c,3857289,2,65,794,26301,Ernesto Alexis Vega Rojas,15452,Carlos Uriel Antuna Romero,Right Center Forward,Tactical
b485fe79-c3a8-42c0-b59f-9878530f4d8a,3857289,2,68,779,27886,Alexis Mac Allister,28268,Exequiel Alejandro Palacios,Left Midfield,Tactical
32c3b1ae-d3de-4401-9a3e-455a21fa8465,3857289,2,68,779,2995,Angel Fabian Di Maria Hernandez,20572,Cristian Gabriel Romero,Right Midfield,Tactical
5d5a3ffa-05e9-48ff-8be4-e7750ac36569,3857289,2,72,794,5571,Hirving Rodrigo Lozano Bahena,26375,Roberto Carlos Alvarado Hernandez,Left Wing,Tactical
62178a32-a5ba-450f-8fe9-6084f1578d4c,3869254,2,45,773,5537,Fabian Lukas Schar,29012,Eray Ervin Comert,Center Back,Tactical
78f899a6-7d69-4a37-9d35-465d4a1d5cd7,3869254,2,53,773,6983,Remo Freuler,5538,Denis Lemi Zakaria Lako Lado,Left Center Midfield,Tactical
3b066e30-8db6-4410-b249-0dc16417b8ee,3869254,2,53,773,16026,Djibril Sow,5543,Haris Seferovic,Right Center Midfield,Tactical
6c2b6706-49eb-4ff4-9ea6-ce022a9ca9b8,3869254,2,65,773,30401,Ruben Vargas,29006,Noah Okafor,Left Midfield,Tactical
e19f9614-c46f-460c-ab3e-1bad309c4ea5,3869254,2,72,780,38803,Goncalo Matias Ramos,10868,Ricardo Jorge Luz Horta,Center Forward,Tactical
71479e73-7791-4020-b4f2-aba568d08407,3869254,2,72,780,12041,Joao Felix Sequeira,5207,Cristiano Ronaldo dos Santos Aveiro,Left Wing,Tactical
374632e9-acf7-4e77-abb0-d3d22e167fbb,3869254,2,73,780,11184,Otavio Edmilson da Silva Monteiro,34639,Vitor Machado Ferreira,Left Center Midfield,Tactical
1c6b84f4-1e6f-4d84-ac75-0470971ac8a5,3869254,2,80,780,3193,Bernardo Mota Veiga de Carvalho e Silva,9927,Ruben Diogo Da Silva Neves,Right Center Midfield,Tactical
8e479f7b-edb6-4068-bcc9-2d7bc8a8d2bb,3869254,2,86,780,5204,Bruno Miguel Borges Fernandes,18360,Rafael Alexandre Conceicao Leao,Right Wing,Tactical
edabea6c-5d16-477f-896d-ac15e3fdd0d5,3869254,2,88,773,5545,Breel-Donald Embolo,41655,Ardon Jashari,Left Center Forward,Tactical
9fb12e9c-570f-4588-982f-c483e7b29887,3869118,2,45,787,31751,Pathe Ismael Ciss,21026,Pape Gueye,Right Defensive Midfield,Tactical
e8c27e9d-1cdd-48ea-811b-c249b1fbb8ef,3869118,2,45,787,20758,Krepin Diatta,50498,Pape Matar Sarr,Right Wing,Tactical
850ba3c1-c2c2-42c7-af3f-da127d5cf349,3869118,2,45,787,80484,Iliman Ndiaye,88123,Cheikh Ahmadou Bamba Mbacke Dieng,Center Attacking Midfield,Tactical
363943c3-80ed-48ee-a8d5-7c46e3204ac2,3869118,2,64,768,22084,Bukayo Saka,3318,Marcus Rashford,Right Wing,Tactical
6d4665c6-7b26-426f-be64-59fb4e733092,3869118,2,64,768,4354,Philip Foden,9638,Jack Grealish,Left Wing,Tactical
753f807a-543e-42aa-a0b6-45fc2b8b4859,3869118,2,71,787,20611,Boulaye Dia,13314,Famara Diedhiou,Right Wing,Tactical
436dafb4-5edc-4336-99e7-e6d88f8c289f,3869118,2,75,768,30714,Jude Bellingham,7843,Mason Mount,Left Center Midfield,Tactical
fc0f6738-0132-4aa6-bc3c-ba36046b2e75,3869118,2,76,768,3244,John Stones,10956,Eric Dier,Right Center Back,Tactical
49dc8dc2-ff67-47f7-91dd-8d571dbaede8,3869118,2,81,768,3532,Jordan Brian Henderson,4706,Kalvin Phillips,Right Center Midfield,Tactical
08c50046-3613-408d-b744-7b6791428545,3869118,2,83,787,32915,Ismail Jakobs,3675,Fode Ballo Toure,Left Back,Tactical
4f8da580-ea66-44a7-8240-c19402167719,3869519,2,45,785,12625,Borna Sosa,16527,Mislav Orsic,Left Back,Tactical
f904a674-0437-46e9-bf85-e2b50b2cb80a,3869519,2,45,785,11603,Mario Pasalic,3441,Nikola Vlasic,Right Wing,Tactical
90125fd5-ddb1-494c-9d05-9cdf40e12dbd,3869519,2,49,785,5469,Marcelo Brozovic,7693,Bruno Petkovic,Center Defensive Midfield,Tactical
5d00585b-8f36-4dfa-b036-bb2045096e12,3869519,2,61,779,16308,Leandro Daniel Paredes,27768,Lisandro Martinez,Right Defensive Midfield,Tactical
edf07d01-6dc5-4055-a83f-63a6304d0086,3869519,2,71,785,5460,Andrej Kramaric,22041,Marko Livaja,Center Attacking Midfield,Tactical
533b8145-7c43-4442-bb5f-24e5b754d934,3869519,2,73,779,7797,Rodrigo Javier De Paul,28268,Exequiel Alejandro Palacios,Right Center Midfield,Tactical
0b6afa8a-cbb1-4c91-b12b-d61c95f4edb9,3869519,2,73,779,29560,Julian Alvarez,5743,Paulo Bruno Exequiel Dybala,Left Center Forward,Tactical
c9da8ec4-a9a1-4fc6-95e9-51b24ec5bc2a,3869519,2,80,785,5463,Luka Modric,28914,Lovro Majer,Right Defensive Midfield,Tactical
913342f4-387f-4e20-bd50-8e31efe76d01,3869519,2,85,779,27886,Alexis Mac Allister,6377,Angel Martin Correa,Left Center Midfield,Tactical
6a3ff067-67e9-46d8-bef6-003f8cd6051e,3869519,2,85,779,29201,Nahuel Molina Lucero,21081,Juan Marcos Foyth,Right Wing Back,Tactical
6d3e0ab2-8db1-4fe0-befe-ded4c7202530,3869354,2,78,771,5477,Ousmane Dembele,8217,Kingsley Coman,Right Wing,Tactical
02eae2e6-b7bd-4fc6-9c2b-4fd01e98e10c,3869354,2,78,768,3532,Jordan Brian Henderson,7843,Mason Mount,Right Center Midfield,Tactical
725ce7ae-e230-4356-a9e5-d3bfe0a92b41,3869354,2,78,768,22084,Bukayo Saka,3233,Raheem Sterling,Right Wing,Tactical
bd7ec7b6-8ed1-45e7-a499-f54007f025cf,3869354,2,84,768,4354,Philip Foden,3318,Marcus Rashford,Left Wing,Tactical
a2e472e6-da55-495e-96c8-0f6dc3d1bc87,3869354,2,97,768,3244,John Stones,9638,Jack Grealish,Right Center Back,Injury
a175f361-f4a2-4d96-b884-e24c77254288,3869552,1,20,788,5219,Romain Saiss,23774,Selim Amallah,Center Back,Injury
560baaaa-dd30-4b0d-a8e3-bace53edfded,3869552,2,45,788,15890,Noussair Mazraoui,31295,Yahia Attiyat allah,Left Back,Tactical
11696e19-7bc7-49bc-a661-def6849c41bf,3869552,2,64,771,3604,Olivier Giroud,2972,Marcus Thuram,Center Forward,Tactical
b3df7430-10bd-4cb7-831d-4a0af1b4c1d4,3869552,2,65,788,6301,Youssef En-Nesyri,59493,Abderrazak Hamdallah,Center Forward,Tactical
a385e278-e208-4478-8778-47484c65c1f2,3869552,2,66,788,3625,Sofiane Boufal,21736,Zakaria Aboukhlal,Left Wing,Tactical
bcd77a09-09de-43b7-9b3a-984f6c5431b8,3869552,2,77,788,23774,Selim Amallah,149714,Abdessamad Ezzalzouli,Left Center Midfield,Tactical
1ea98086-edeb-4434-ba24-b91b4af6a8dc,3869552,2,78,771,5477,Ousmane Dembele,22097,Randal Kolo Muani,Right Wing,Tactical
3f6f2752-1f11-4d93-9fd2-795c2d653b47,3869420,2,55,781,10595,Raphael Dias Belloli,25363,Antony Matheus dos Santos,Right Midfield,Tactical
369e7ae0-4051-4cc8-bc70-1da505ab98fa,3869420,2,63,781,18395,Vinicius Jose Paixao de Oliveira Junior,25104,Rodrygo Silva de Goes,Left Midfield,Tactical
6a95c4ff-7dd2-4e35-a845-1f9bce9964a4,3869420,2,71,785,11603,Mario Pasalic,3441,Nikola Vlasic,Right Wing,Tactical
7ee1fdef-9c3d-412b-a3c3-ddbf05f9138e,3869420,2,71,785,5460,Andrej Kramaric,7693,Bruno Petkovic,Center Forward,Tactical
