event_id,match_id,period,minute,second,team_id,team_name,player_id,player_name,position_name,loc_x,loc_y,end_loc_x,end_loc_y,statsbomb_xg,outcome_name,body_part_name,shot_type_name,technique_name,under_pressure
fbbcbd30-78e7-4627-9714-bdf463a6c12e,3869151,2,87,15,779,Argentina,11456,Lautaro Javier Martínez,Left Center Forward,108.3,52.3,120.0,30.0,0.051439364,Off T,Right Foot,Open Play,Normal,0
e48ce4af-0f98-4004-b235-e115cefa6bac,3869151,2,88,11,779,Argentina,11456,Lautaro Javier Martínez,Left Center Forward,107.6,31.9,120.0,45.1,0.24890411,Off T,Right Foot,Open Play,Normal,0
8779a120-92be-4bef-b143-a0e91aa68bfb,3869151,2,92,10,779,Argentina,11456,Lautaro Javier Martínez,Left Center Forward,109.1,31.8,114.1,35.9,0.37209997,Saved,Left Foot,Open Play,Normal,0
36dc8c71-010d-4cfb-8427-774a6e556620,3869151,2,92,50,779,Argentina,5503,Lionel Andrés Messi Cuccittini,Right Center Forward,104.6,52.2,120.0,36.5,0.055600196,Off T,Left Foot,Open Play,Normal,0
1ec1a0e0-f57f-4390-879a-872cdc7be137,3869151,2,93,43,779,Argentina,28268,Exequiel Alejandro Palacios,Left Center Midfield,103.6,50.1,107.3,47.9,0.046685893,Blocked,Right Foot,Open Play,Normal,0
015c52d6-b1c1-45c2-b450-75238519b983,3869151,2,93,54,779,Argentina,5503,Lionel Andrés Messi Cuccittini,Right Center Forward,102.2,40.0,103.5,39.9,0.032042325,Blocked,Left Foot,Open Play,Normal,1
6c7be4e1-edc2-4255-951e-1b21ee426a72,3869151,2,93,59,779,Argentina,11456,Lautaro Javier Martínez,Left Center Forward,108.3,30.8,119.1,36.6,0.076142184,Saved,Left Foot,Open Play,Normal,0
9fddcb1c-e704-48ad-a1e4-1bd6318e9cd0,3869151,2,94,0,779,Argentina,5503,Lionel Andrés Messi Cuccittini,Right Center Forward,106.4,37.0,120.0,53.8,0.110446885,Wayward,Left Foot,Open Play,Half Volley,0
e0cbd7b9-8daf-45c3-8d36-967f5ff74080,3869151,2,96,36,792,Australia,227697,Garang Kuol,Left Center Forward,113.1,49.4,115.7,46.4,0.23394231,Saved,Right Foot,Open Play,Normal,0
318b1124-3eb5-4315-a2a7-754510010b58,3857257,1,2,29,792,Australia,33477,Riley McGree,Right Center Forward,94.6,46.6,102.9,44.5,0.038979717,Blocked,Left Foot,Open Play,Normal,0
752418ff-5b38-47af-8789-2bac6b37f2c0,3857257,1,10,0,776,Denmark,27569,Jesper Lindstrøm,Left Wing,110.1,43.9,111.1,43.6,0.09599891,Blocked,Right Foot,Open Play,Normal,0
c25f3865-4473-42f0-b560-850327da9bb4,3857257,1,10,52,776,Denmark,18722,Mathias Jensen,Right Center Midfield,112.7,56.3,117.7,45.4,0.019605601,Saved,Right Foot,Open Play,Normal,0
fb570e5f-0394-47f2-9c29-a58517851764,3857257,1,13,33,776,Denmark,17042,Andreas Skov Olsen,Right Wing,104.7,50.7,120.0,45.1,0.10059545,Off T,Right Foot,Open Play,Normal,0
00b789c7-1a36-4662-a2f1-b472ccdf2ede,3857257,1,21,44,792,Australia,33477,Riley McGree,Right Center Forward,101.3,59.0,117.5,42.9,0.010740947,Saved,Left Foot,Open Play,Half Volley,0
eb7fd912-361c-4595-88e5-9bef43366a49,3857257,1,24,7,776,Denmark,17042,Andreas Skov Olsen,Right Wing,109.6,50.5,116.4,44.4,0.09373255,Saved,Right Foot,Open Play,Normal,0
d754e83d-c506-416d-a19e-c4b51f01f771,3857257,1,28,36,776,Denmark,3043,Christian Dannemann Eriksen,Left Center Midfield,102.9,25.6,120.0,33.5,0.035615563,Off T,Right Foot,Open Play,Normal,0
2674ed36-ccdb-41a5-bb67-9af548cd9fcc,3857257,1,31,33,792,Australia,33492,Mitchell Thomas Duke,Left Center Forward,102.5,36.7,118.4,41.7,0.037495814,Saved,Head,Open Play,Normal,0
1a45230e-3810-4d1d-ac49-c700f4de76ef,3857257,1,40,57,792,Australia,33492,Mitchell Thomas Duke,Left Center Forward,98.3,20.9,119.0,37.3,0.010397313,Saved,Right Foot,Open Play,Normal,0
812b08bf-8adb-4c5c-9d28-0da5e8990fcd,3857257,2,46,10,792,Australia,5479,Aziz Eraltay Behich,Left Back,100.2,34.1,111.5,39.6,0.049681988,Blocked,Right Foot,Open Play,Half Volley,0
0ae4e2c7-07a3-4dc5-986c-ef18f62e62ce,3857257,2,47,47,792,Australia,5490,Jackson Irvine,Center Attacking Midfield,109.6,30.8,120.0,42.8,0.17342122,Off T,Left Foot,Open Play,Half Volley,0
af7b07ad-4bd3-483e-b8fd-bcf7015bca7d,3857257,2,51,59,776,Denmark,17042,Andreas Skov Olsen,Right Wing,107.2,52.9,108.6,51.2,0.046983063,Blocked,Left Foot,Open Play,Normal,0
6c01e572-4150-44b0-9d2d-b98541158edf,3857257,2,59,56,792,Australia,5481,Mathew Leckie,Right Wing,105.7,31.5,120.0,43.5,0.11353828,Goal,Left Foot,Open Play,Normal,0
0e486fbf-7dd6-4973-9ea8-8e4f2f944670,3857257,2,68,4,776,Denmark,17042,Andreas Skov Olsen,Right Wing,103.1,49.3,107.1,46.3,0.070518844,Blocked,Left Foot,Open Play,Normal,1
ac8fae90-e8de-4d6b-9c0a-bc3548f6362c,3857257,2,68,39,776,Denmark,8247,Joachim Andersen,Right Center Back,113.9,52.3,120.0,47.1,0.020115681,Off T,Head,Open Play,Normal,1
68d27c8f-0ae6-4c1b-bce3-c9e2b529193d,3857257,2,76,24,776,Denmark,24547,Alexander Hartmann Bah,Right Back,99.4,54.5,101.1,53.5,0.019515881,Blocked,Right Foot,Open Play,Half Volley,0
570e3c6c-0f7f-4e71-8648-5fccf82c2dfd,3857257,2,76,25,776,Denmark,6302,Kasper Dolberg,Left Center Forward,105.2,39.6,116.8,38.4,0.049264465,Saved,Left Foot,Open Play,Backheel,0
8c1f20e1-e71e-4c91-a0a0-17c790d93a68,3857257,2,81,19,776,Denmark,27569,Jesper Lindstrøm,Left Midfield,97.5,38.2,103.5,38.7,0.048889678,Blocked,Right Foot,Open Play,Normal,0
102abc6a-3bd1-4414-a272-22ca02f46b69,3857257,2,84,55,792,Australia,33488,Keanu Baccus,Right Wing,97.7,47.5,100.3,46.8,0.035468098,Blocked,Right Foot,Open Play,Normal,0
b0746354-fb11-4c00-916e-2ffe9303599d,3857257,2,87,30,776,Denmark,24547,Alexander Hartmann Bah,Right Back,108.6,57.0,120.0,46.5,0.03670106,Off T,Right Foot,Open Play,Normal,0
3a1509ee-760a-4695-8f34-4fc753ad490c,3857257,2,94,11,776,Denmark,6302,Kasper Dolberg,Left Center Forward,117.6,33.5,118.4,35.2,0.08217044,Saved,Right Foot,Open Play,Backheel,0
be058790-7bca-4529-9f34-9c75a304f84c,3857257,2,94,59,776,Denmark,5732,Andreas Evald Cornelius,Right Center Forward,116.6,51.6,120.0,41.0,0.017447446,Off T,Head,Open Play,Normal,0
e51adb42-5138-49bc-a974-06f3acd44e75,3857258,1,12,53,781,Brazil,4320,Neymar da Silva Santos Junior,Center Attacking Midfield,119.2,0.7,119.7,38.7,0.00018,Saved,Right Foot,Corner,Normal,0
092b9d73-6f23-477b-8896-81d04cff79a6,3857258,1,20,6,781,Brazil,4320,Neymar da Silva Santos Junior,Center Attacking Midfield,91.6,29.2,104.9,34.5,0.020173745,Blocked,Right Foot,Open Play,Normal,0
7546be82-8c03-46fd-ad21-e78f97a07c29,3857258,1,20,51,781,Brazil,5539,Carlos Henrique Casimiro,Left Defensive Midfield,84.3,34.2,117.8,39.9,0.0075366697,Saved,Right Foot,Open Play,Normal,0
ca5a4b92-e0fa-4c47-acc1-94fbe0c3ebb0,3857258,1,34,7,781,Brazil,10595,Raphael Dias Belloli,Right Wing,105.3,49.2,117.7,41.9,0.119197816,Saved,Left Foot,Open Play,Half Volley,1
7cc374f5-fc9a-489c-b979-570d30860a11,3857258,1,36,12,786,Serbia,7993,Filip Mladenović,Left Wing Back,113.6,28.9,120.0,33.6,0.026318645,Off T,Head,Open Play,Normal,1
f367d83e-88ae-454c-bf87-ff854c6e880d,3857258,1,40,38,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,Left Wing,113.2,27.0,120.0,34.3,0.09814694,Off T,Right Foot,Open Play,Half Volley,0
28548766-29be-4f89-a4d2-58bf9870a804,3857258,2,45,35,781,Brazil,10595,Raphael Dias Belloli,Right Wing,105.9,47.3,108.8,45.7,0.4224228,Saved,Left Foot,Open Play,Normal,0
92a70706-793b-481f-abf9-ff009588364d,3857258,2,49,57,781,Brazil,4320,Neymar da Silva Santos Junior,Center Attacking Midfield,99.1,27.0,107.6,32.5,0.06281959,Blocked,Right Foot,Free Kick,Normal,0
efebf998-5ec2-4fc9-938c-be4ce4ff60f2,3857258,2,50,21,781,Brazil,3295,Thiago Emiliano da Silva,Left Center Back,113.1,34.1,113.7,34.7,0.06673048,Blocked,Head,Open Play,Normal,0
acf2f09c-043c-48bc-8e4d-d7ddc04b74ec,3857258,2,50,23,781,Brazil,3280,Richarlison de Andrade,Center Forward,115.8,29.3,116.6,31.1,0.0399856,Blocked,Right Foot,Open Play,Half Volley,0
b0f71167-a2f9-4057-ba83-bc31b18835c2,3857258,2,53,16,781,Brazil,3063,Danilo Luiz da Silva,Right Back,95.9,54.2,108.0,39.9,0.016877638,Wayward,Right Foot,Open Play,Volley,0
57c6b4b1-e427-4374-b93e-0af3b1a75a4c,3857258,2,54,39,781,Brazil,4320,Neymar da Silva Santos Junior,Center Attacking Midfield,107.5,38.9,120.0,34.3,0.11246919,Off T,Left Foot,Open Play,Half Volley,0
9cde5a33-b4a9-4bbe-8ea2-76d7ef1badfc,3857258,2,59,25,781,Brazil,6945,Alex Sandro Lobo Silva,Left Back,88.0,32.0,120.0,36.1,0.021819543,Post,Left Foot,Open Play,Normal,0
3c39ef38-538e-4e10-af3d-768e0ed2dcd3,3857258,2,59,36,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,Left Wing,105.0,20.1,120.0,49.0,0.009459062,Off T,Right Foot,Open Play,Normal,0
2fc45c11-a73c-4817-af40-463aab7436f6,3857258,2,61,57,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,Left Wing,110.0,26.9,118.8,39.3,0.07986015,Saved,Right Foot,Open Play,Normal,0
68934afc-100d-4812-b7fe-c67fda03630e,3857258,2,61,58,781,Brazil,3280,Richarlison de Andrade,Center Forward,114.5,41.8,120.0,41.7,0.568145,Goal,Right Foot,Open Play,Volley,0
7447c2e1-59db-49fe-920f-5afc4391c39f,3857258,2,66,46,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,Left Wing,109.1,28.2,120.0,29.1,0.14253756,Off T,Left Foot,Open Play,Normal,0
f66d659d-5db3-4aea-9094-5002e7dbebb7,3857258,2,68,34,786,Serbia,27719,Strahinja Pavlović,Left Center Back,111.8,38.5,120.0,42.7,0.098937765,Off T,Head,Open Play,Normal,1
688ff909-c4de-4082-8d84-0aa37c1105b4,3857258,2,69,54,786,Serbia,7145,Darko Lazović,Right Wing Back,95.6,50.9,120.0,48.9,0.018288644,Off T,Right Foot,Open Play,Half Volley,0
f32f451c-8cf3-466b-ae81-a17f6111ab98,3857258,2,72,54,781,Brazil,3280,Richarlison de Andrade,Center Forward,107.1,39.6,120.0,37.0,0.07569885,Goal,Right Foot,Open Play,Volley,0
ced60082-1f48-48d6-9398-4f1d05993843,3857258,2,76,48,781,Brazil,5539,Carlos Henrique Casimiro,Left Defensive Midfield,86.3,31.2,87.2,31.4,0.010592449,Blocked,Right Foot,Open Play,Normal,1
d3542794-660e-4d1f-a9ab-2e36aaf1b7a0,3857258,2,80,52,781,Brazil,5539,Carlos Henrique Casimiro,Left Defensive Midfield,98.1,35.2,120.0,43.1,0.06218912,Post,Right Foot,Open Play,Normal,0
4780ef6a-c5b0-4ed1-912e-829dd87523ad,3857258,2,81,32,781,Brazil,25104,Rodrygo Silva de Goes,Center Attacking Midfield,98.8,27.3,117.4,40.1,0.03669105,Saved,Right Foot,Open Play,Normal,0
e3a44182-23f4-4163-b36c-372a82466969,3857258,2,82,32,781,Brazil,9904,Frederico Rodrigues Santos,Right Defensive Midfield,95.6,43.5,113.3,39.4,0.088970646,Saved,Left Foot,Open Play,Normal,0
43d2379a-8f8d-438a-9a6b-e6b71031b2de,3857258,2,84,22,786,Serbia,5603,Nikola Milenković,Right Center Back,99.3,59.6,106.1,53.2,0.011090157,Blocked,Right Foot,Open Play,Normal,0
a80ce031-0884-4242-b6f4-6a98d6986ddb,3857258,2,86,7,781,Brazil,25104,Rodrygo Silva de Goes,Center Attacking Midfield,101.5,30.6,120.0,43.2,0.051727816,Off T,Right Foot,Open Play,Normal,0
923a721a-ae1a-44c7-8971-547e071e8948,3857258,2,87,49,781,Brazil,25363,Antony Matheus dos Santos,Right Wing,99.4,59.1,120.0,35.7,0.009657804,Off T,Left Foot,Open Play,Normal,0
6cc62a4d-3b8e-4ede-aea2-39ba41fa58e0,3857258,2,97,3,786,Serbia,5833,Nemanja Radonjić,Left Wing Back,93.8,21.5,99.7,25.5,0.008691933,Blocked,Right Foot,Open Play,Normal,1
80c4d7fe-0116-4a32-8bd1-d0a5b25c92f5,3857288,1,5,35,792,Australia,28370,Fran Karačić,Right Back,90.9,41.2,91.8,41.1,0.015131147,Blocked,Right Foot,Open Play,Volley,1
a6e6ba63-713b-4818-877b-c68c596a4828,3857288,1,20,20,777,Tunisia,9236,Mohamed Dräger,Right Wing Back,92.0,42.5,120.0,40.4,0.029703999,Off T,Right Foot,Open Play,Normal,0
9acf82e6-81b3-4f91-968f-024463cca298,3857288,1,22,50,792,Australia,33492,Mitchell Thomas Duke,Right Center Forward,110.1,32.5,120.0,43.6,0.04459479,Goal,Head,Open Play,Normal,0
3c840fe1-f196-4050-80bc-a8a6ff2ba02a,3857288,1,26,6,792,Australia,33492,Mitchell Thomas Duke,Right Center Forward,110.7,34.3,111.4,34.8,0.03948435,Blocked,Head,Open Play,Normal,0
5dcb4d82-7944-4872-83f3-6b274d8f26b2,3857288,1,33,45,792,Australia,5490,Jackson Irvine,Right Defensive Midfield,114.3,48.2,120.0,47.2,0.07543106,Off T,Right Foot,Open Play,Backheel,0
160eb8c3-7fbc-41db-809f-0b9071f10c68,3857288,1,37,17,777,Tunisia,23910,Youssef Msakni,Left Attacking Midfield,102.8,54.8,105.9,52.9,0.031703874,Blocked,Right Foot,Open Play,Normal,0
aae18f45-f89b-49c9-a2a0-142b802d5c59,3857288,1,40,6,777,Tunisia,9236,Mohamed Dräger,Right Wing Back,109.2,48.4,114.8,44.3,0.21984866,Blocked,Right Foot,Open Play,Normal,0
49130d77-3496-41b2-b5c0-855d3f197d7d,3857288,1,43,4,792,Australia,33492,Mitchell Thomas Duke,Right Center Forward,104.9,40.6,117.2,39.4,0.040856346,Saved,Head,Open Play,Normal,1
1146ccdf-7a18-4edb-af66-dc85645a90c2,3857288,1,43,38,792,Australia,28370,Fran Karačić,Right Back,106.4,54.9,109.0,51.9,0.035070673,Blocked,Left Foot,Open Play,Half Volley,0
39ed37fb-f84e-4837-a487-eca044e01163,3857288,1,45,44,792,Australia,28370,Fran Karačić,Right Back,87.2,52.2,120.0,18.8,0.0052714557,Wayward,Right Foot,Open Play,Volley,0
c1a70365-5ed5-497e-b133-f287066126a1,3857288,1,47,16,777,Tunisia,23910,Youssef Msakni,Left Attacking Midfield,111.0,45.5,120.0,45.2,0.23484555,Off T,Right Foot,Open Play,Normal,0
8aa0fcc9-cdaa-47ab-b593-ec0343ad1843,3857288,2,56,17,792,Australia,33492,Mitchell Thomas Duke,Right Center Forward,107.3,39.8,115.1,1.2,0.06400663,Wayward,Head,Open Play,Normal,0
bafebc5f-4ae9-4de7-8d7a-35d51be103ab,3857288,2,60,25,777,Tunisia,5650,Ferjani Sassi,Right Center Midfield,91.2,52.7,120.0,47.8,0.020219443,Off T,Right Foot,Open Play,Normal,0
14545118-82f0-4b64-b0a1-c0e1e51154f0,3857288,2,65,18,777,Tunisia,23910,Youssef Msakni,Left Wing,101.8,31.8,105.8,34.1,0.058604978,Blocked,Right Foot,Open Play,Normal,0
ad2caade-93ae-4fc8-bc21-a1142c2107d7,3857288,2,71,22,777,Tunisia,23910,Youssef Msakni,Left Wing,108.1,25.0,117.5,36.2,0.026706748,Saved,Left Foot,Open Play,Normal,0
d730c8b5-b5cc-4c4e-abc5-01e19adf9c13,3857288,2,71,50,777,Tunisia,23910,Youssef Msakni,Left Wing,95.6,42.2,116.7,41.3,0.048467197,Saved,Right Foot,Open Play,Normal,0
0eda6921-f9f9-4022-a826-2580bc49d877,3857288,2,73,15,792,Australia,3281,Aaron Mooy,Left Defensive Midfield,95.6,44.1,120.0,43.7,0.039191317,Off T,Right Foot,Open Play,Half Volley,0
14f00f94-3634-430d-8ed2-e689083efd28,3857288,2,74,6,777,Tunisia,23910,Youssef Msakni,Left Wing,110.1,38.0,120.0,35.2,0.10262261,Off T,Head,Open Play,Normal,1
61cf7eac-d6b7-4e16-a12b-bb40a6b3d717,3857288,2,83,13,777,Tunisia,32450,Montassar Omar Talbi,Left Center Back,89.6,34.9,118.2,40.0,0.012159805,Saved,Right Foot,Open Play,Volley,0
55360232-7d1d-45da-a838-f0804c83a6c3,3857288,2,85,32,777,Tunisia,128793,Taha Yassine Khenissi,Center Forward,98.4,54.6,99.2,54.1,0.012915949,Blocked,Right Foot,Open Play,Normal,0
48b1fc83-3650-48c6-9961-d637e88cb905,3857288,2,86,36,777,Tunisia,3557,Naïm Sliti,Right Wing,109.8,47.4,111.5,45.5,0.1403044,Blocked,Left Foot,Open Play,Normal,0
d7978250-dde0-4c0e-8d55-da044c7b4620,3857288,2,87,48,777,Tunisia,3196,Wahbi Khazri,Center Attacking Midfield,109.9,49.4,116.7,43.7,0.09264534,Saved,Left Foot,Open Play,Normal,0
432729bb-2800-41e7-a98a-89662baf21c1,3857288,2,91,46,777,Tunisia,3196,Wahbi Khazri,Center Attacking Midfield,108.4,24.1,109.2,25.2,0.021421792,Blocked,Right Foot,Open Play,Normal,0
