event_id,match_id,period,minute,team_id,player_id,position_name,duel_type,outcome_name,is_won,loc_x,loc_y
abd77d7d-456a-42f8-9913-2bc44756a978,3857258,2,55,786,3831,Right Attacking Midfield,Aerial Lost,,0,73.3,31.7
1d6946c9-5cce-49f5-9533-69331ee7a452,3857258,2,57,781,3063,Right Back,Aerial Lost,,0,73.7,56.9
6c8d47fa-e915-46f2-8d10-cf6a3a8d5b53,3857258,2,58,786,4269,Center Forward,Aerial Lost,,0,113.3,28.3
998bd6ac-e1f8-46dc-9bf9-2e14aaafcd9a,3857258,2,60,781,22600,Right Defensive Midfield,Aerial Lost,,0,35.0,61.0
770f83fa-b3ab-4489-9e04-6da6af7d519f,3857258,2,63,781,3295,Left Center Back,Tackle,Success In Play,1,21.9,13.8
b7c877fa-8740-45a3-a617-422962713f31,3857258,2,65,781,3063,Right Back,Tackle,Won,1,4.8,69.5
12f905f8-893a-4f3d-a873-3af6d155233b,3857258,2,65,781,4372,Right Center Back,Tackle,Lost In Play,0,31.2,66.6
5d44fdbd-5b78-46dc-be5a-be4974b7a0bd,3857258,2,66,786,5603,Right Center Back,Tackle,Lost In Play,0,27.1,28.6
f86b5c2e-708b-4cc1-a415-99c4da559e50,3857258,2,68,781,3295,Left Center Back,Aerial Lost,,0,8.3,41.6
f71dfa8d-366e-4133-8c9d-ddc0573f18e9,3857258,2,69,786,5603,Right Center Back,Tackle,Success In Play,1,80.2,67.6
57acaf9a-8c9f-4b7f-baf5-5a0f51400bb3,3857258,2,69,786,4269,Left Center Forward,Aerial Lost,,0,116.1,32.7
19e31151-b420-44ba-a076-9a6ad58f3695,3857258,2,69,781,6945,Left Back,Aerial Lost,,0,4.8,35.9
7c7171e9-d7e6-4e1a-8e7b-ceb44d2752eb,3857258,2,69,786,4269,Left Center Forward,Aerial Lost,,0,117.1,36.8
ed7e200f-1ae3-4b3b-a399-b51fc1f90442,3857258,2,70,781,3280,Center Forward,Aerial Lost,,0,76.8,43.8
89e808b8-8ff4-49c0-899b-80e06bfbcca7,3857258,2,71,786,27719,Left Center Back,Tackle,Lost Out,0,56.4,0.1
d25032b0-6f6e-48a2-964a-cf08e210d956,3857258,2,75,781,5539,Left Defensive Midfield,Aerial Lost,,0,73.0,9.2
f1f542ca-6a21-4fee-9c33-fddabe982a18,3857258,2,75,781,10595,Right Wing,Tackle,Lost In Play,0,67.6,43.6
e983acd6-f122-432a-a543-4c58b42cfb01,3857258,2,76,786,5603,Right Center Back,Tackle,Lost In Play,0,11.0,48.3
9bd99b90-a4f0-48a8-898d-3757e97c627e,3857258,2,77,786,5603,Right Center Back,Tackle,Success In Play,1,14.3,68.1
e932d83d-8e20-49f8-ba0b-5f06c0e7e18a,3857258,2,80,786,30179,Right Defensive Midfield,Aerial Lost,,0,41.5,47.8
8a0758e4-5d88-479f-a51f-69ddb53b75a1,3857258,2,83,781,3295,Left Center Back,Aerial Lost,,0,53.0,49.7
2a05496e-13f0-4e9a-ac44-1348fc019274,3857258,2,84,786,5603,Right Center Back,Tackle,Won,1,89.2,56.3
143ba64b-b9ee-4fa3-86ae-8e2a2160b930,3857258,2,87,781,5539,Left Defensive Midfield,Aerial Lost,,0,33.7,61.8
802b6144-b04f-42bf-8132-f99509446c38,3857258,2,87,781,25104,Center Attacking Midfield,Aerial Lost,,0,43.5,50.7
548e0a03-5a57-46c0-aac6-4848157c31ff,3857258,2,88,781,5539,Left Defensive Midfield,Aerial Lost,,0,28.4,32.0
986ac59a-8c7c-49c9-b822-57a286bcd419,3857258,2,89,786,6321,Center Back,Tackle,Lost In Play,0,23.3,4.5
8bd2eb4b-29bb-463d-a109-d7494e8a4cf5,3857258,2,90,781,6945,Left Back,Tackle,Lost In Play,0,50.9,31.8
fd9ff18a-afed-49d8-8cd5-4ef07b6a172c,3857258,2,90,781,25363,Right Wing,Tackle,Lost In Play,0,16.6,72.8
26da5c8a-8aad-4f55-b356-2d9fa3fe8d87,3857258,2,91,781,29976,Left Wing,Aerial Lost,,0,43.5,6.6
55b09a52-d964-4ca8-9bf7-a9b3a22eb180,3857258,2,93,781,29976,Left Wing,Aerial Lost,,0,50.7,17.7
1bf04572-3d5c-44cd-9c4c-63804af716b9,3857288,1,0,792,5490,Right Defensive Midfield,Tackle,Lost In Play,0,50.3,65.8
18806e4c-6bb5-42bf-9787-615d5f3eca0e,3857288,1,0,792,28370,Right Back,Tackle,Won,1,27.2,72.0
bc5d4ceb-ce00-46f5-88a1-1e67f3f90702,3857288,1,0,792,3281,Left Defensive Midfield,Tackle,Lost In Play,0,27.7,35.0
7c0b374a-e8cd-4329-a642-11d0dccb480d,3857288,1,0,777,30681,Left Wing Back,Aerial Lost,,0,108.3,31.2
2041f797-6667-4c04-8763-15fc8b890563,3857288,1,1,777,32450,Left Center Back,Aerial Lost,,0,50.9,8.3
3c0cffeb-612a-497c-acae-213aee20cc20,3857288,1,1,792,5490,Right Defensive Midfield,Aerial Lost,,0,59.3,66.5
f103c8c3-15e9-496a-9b36-7b5b985980f6,3857288,1,2,777,16352,Center Forward,Aerial Lost,,0,55.4,56.4
3d06c429-b55e-417c-b633-40cc56a9b015,3857288,1,3,777,32450,Left Center Back,Aerial Lost,,0,40.7,10.9
29f30dfc-4de7-4a4a-a352-d60b84d08fa1,3857288,1,5,792,22293,Right Center Back,Aerial Lost,,0,110.4,43.6
1ec2da1b-ecb7-4cd7-a80f-5f883ad5d8e5,3857288,1,6,777,30681,Left Wing Back,Tackle,Lost In Play,0,33.0,9.8
6b4c838b-ea3e-42d2-9ce4-5ff3ec3f51eb,3857288,1,6,792,8346,Left Midfield,Aerial Lost,,0,102.7,20.9
a2dcf839-cc5c-4a79-ab5c-209ea6ad74d2,3857288,1,6,792,8346,Left Midfield,Aerial Lost,,0,88.2,6.4
9a99bad9-64c8-4443-9fcb-c0c1e5f920a9,3857288,1,7,777,9236,Right Wing Back,Tackle,Lost Out,0,38.3,76.7
744e4467-9ffb-4188-91fa-4f5afca9cb96,3857288,1,7,777,5655,Right Center Back,Tackle,Lost Out,0,5.2,75.7
ec5a65b8-4542-40dc-b6e0-ae8cd816ec66,3857288,1,8,792,3281,Left Defensive Midfield,Tackle,Success In Play,1,99.5,3.1
42147c5a-9e6c-49da-8ac0-a04ffb488d80,3857288,1,11,777,30681,Left Wing Back,Aerial Lost,,0,25.5,7.7
e72be01e-ba85-4448-a1cc-bb637d1646b7,3857288,1,12,792,8346,Left Midfield,Aerial Lost,,0,74.7,13.0
8b8af7ca-627d-457c-8000-a1117979a08e,3857288,1,13,792,28370,Right Back,Aerial Lost,,0,84.8,75.2
ad6d04a4-46e4-4546-84d7-857092ada78b,3857288,1,14,777,32450,Left Center Back,Aerial Lost,,0,6.7,26.9
56448f38-eec0-4271-8723-43d758343c1b,3857288,1,14,777,3767,Right Defensive Midfield,Tackle,Success In Play,1,24.6,42.3
ca5bcb18-c1b2-47d5-88b8-78573a7f43d0,3857288,1,14,792,8346,Left Midfield,Tackle,Success In Play,1,80.9,29.7
5cc2e873-9ed5-4a0a-b01c-b517dc4cc37e,3857288,1,16,777,16352,Center Forward,Aerial Lost,,0,68.7,56.2
cf1c6cb9-c936-445c-9874-4fe91c376b87,3857288,1,16,792,5481,Right Midfield,Aerial Lost,,0,73.0,65.8
51965775-e65d-40d7-9b8b-f5436752fabc,3857288,1,18,792,33492,Right Center Forward,Aerial Lost,,0,107.2,35.7
0090a315-b56f-4d44-9159-89d576f3f9b7,3857288,1,19,792,3281,Left Defensive Midfield,Tackle,Lost In Play,0,56.3,5.9
0749bc9a-4d5d-47b6-93d9-c53e41933656,3857288,1,19,792,3281,Left Defensive Midfield,Tackle,Lost In Play,0,46.3,10.2
bac2d29a-a5bc-4e2d-894b-ee302b7b8875,3857288,1,21,792,5481,Right Midfield,Aerial Lost,,0,70.6,72.0
76bff557-e3fa-4a9a-8625-39bf9ed43ab9,3857288,1,28,777,3557,Right Attacking Midfield,Aerial Lost,,0,81.8,59.8
d0b929cf-05c2-4255-b3a4-7ffcf10f90a4,3857288,1,28,777,5655,Right Center Back,Tackle,Success Out,1,70.0,74.8
8418120b-57e5-461b-a07a-5b63bd939e8f,3857288,1,29,777,5651,Center Back,Aerial Lost,,0,33.2,53.2
abaa7e00-e688-4fd8-b4f9-da83bdbdfcf7,3857288,1,29,777,23910,Left Attacking Midfield,Aerial Lost,,0,50.9,55.1
6f389e19-3ddb-46b2-801b-c166b7923f4d,3857288,1,30,792,28370,Right Back,Aerial Lost,,0,20.8,72.9
f9b3acf1-27a3-4409-b23b-84f6aab70f98,3857288,1,31,792,5490,Right Defensive Midfield,Aerial Lost,,0,86.9,58.8
f8f99070-4c8c-47c6-8ad4-1861de936e5d,3857288,1,32,792,33492,Right Center Forward,Aerial Lost,,0,90.3,57.3
e17d9ea7-f030-46c4-8c33-f1d6e0e86d8d,3857288,1,34,777,16352,Center Forward,Aerial Lost,,0,68.9,53.9
54e4b282-daa5-4d33-b428-a75de60d1b47,3857288,1,34,777,9236,Right Wing Back,Aerial Lost,,0,79.8,54.9
d2d877e4-f11a-4574-8681-3478c6a95995,3857288,1,34,792,33477,Left Center Forward,Aerial Lost,,0,82.4,2.1
eecd39dd-3b54-46a3-9e30-30d15286b8c2,3857288,1,34,792,3281,Left Defensive Midfield,Tackle,Won,1,81.8,11.9
0735f062-1b31-40d6-9ea6-1720305a6f6f,3857288,1,37,777,16352,Center Forward,Aerial Lost,,0,91.8,47.0
23cfeb22-4891-41c3-9df0-641e58ac4d9d,3857288,1,37,777,9236,Right Wing Back,Aerial Lost,,0,75.1,56.6
b12d888d-ffb1-4c1d-aaa7-5b951fa6f422,3857288,1,39,777,23910,Left Attacking Midfield,Aerial Lost,,0,79.4,47.9
45c4376a-c103-47d1-97aa-fcf4b707bca2,3857288,1,40,777,16352,Center Forward,Aerial Lost,,0,114.9,45.5
df08c696-9b1a-4658-843c-e245ad6b412b,3857288,1,41,777,44955,Left Defensive Midfield,Aerial Lost,,0,38.5,7.7
07aed7eb-7257-452d-bead-745b750359b3,3857288,1,42,777,44955,Left Defensive Midfield,Aerial Lost,,0,50.5,15.1
0d2a9905-a139-4ee2-af79-53cca101ade0,3857288,1,42,792,5490,Right Defensive Midfield,Tackle,Success In Play,1,68.7,64.3
809fcd23-78f8-4fc3-9eb0-84a7b07a2957,3857288,1,43,777,32450,Left Center Back,Aerial Lost,,0,15.2,39.5
741130d5-d434-4e76-ab34-e06600d3bef6,3857288,1,43,777,30681,Left Wing Back,Aerial Lost,,0,86.0,29.0
13ea460c-79b1-4fc7-9244-7aca054859cb,3857288,1,43,777,23910,Left Attacking Midfield,Aerial Lost,,0,34.5,12.8
fb47388d-c5c1-4d5f-9289-e5dfeb458b23,3857288,1,46,777,16352,Center Forward,Aerial Lost,,0,115.8,59.4
9f0f9123-73ef-4671-b1f6-260e5bfea735,3857288,1,47,792,33492,Right Center Forward,Aerial Lost,,0,38.3,24.5
2bed1133-25ae-4ce8-b544-de15d7185d87,3857288,1,47,792,5481,Right Midfield,Aerial Lost,,0,73.6,71.2
663313f6-70b6-4806-b4f2-de40d4a9a322,3857288,1,47,777,23910,Left Attacking Midfield,Aerial Lost,,0,62.7,10.0
736960e9-a693-4335-b7ec-d23e58965652,3857288,1,48,792,5490,Right Defensive Midfield,Aerial Lost,,0,62.9,69.2
f52a9b53-49e6-4ad7-a03e-1101534b8d51,3857288,1,48,777,30681,Left Wing Back,Tackle,Lost In Play,0,52.9,10.9
db29c2fb-9180-4636-abeb-6138871c181e,3857288,1,48,792,33495,Left Center Back,Aerial Lost,,0,54.2,37.4
2409be4c-6754-42de-98a0-388b37c7b0ef,3857288,1,48,777,30681,Left Wing Back,Aerial Lost,,0,31.9,12.4
c71f20b5-9bd0-4b1c-aa4f-25fe19d1cbee,3857288,1,49,777,16352,Center Forward,Aerial Lost,,0,111.7,45.5
010f8e04-7351-4edf-9d3c-8b070e5883fd,3857288,2,45,792,5481,Right Midfield,Tackle,Won,1,52.7,72.9
47abad0f-cd3f-475b-8d43-5cb16e2ae5f5,3857288,2,45,777,3767,Center Defensive Midfield,Tackle,Lost In Play,0,60.2,9.3
095bc89f-5b96-48da-9031-4ce5984c4b5a,3857288,2,47,777,44955,Left Center Midfield,Aerial Lost,,0,93.3,61.3
7b517bb9-77f3-4046-ba7c-da37c7560e6e,3857288,2,47,792,8346,Left Midfield,Tackle,Lost Out,0,43.9,11.7
33f445d3-c328-45cf-b338-5f08af6ff1ad,3857288,2,48,792,28370,Right Back,Aerial Lost,,0,42.8,71.2
e4b06ded-80ff-44f7-b952-1aede6a6d83e,3857288,2,49,792,5481,Right Midfield,Aerial Lost,,0,77.5,73.7
04cc0771-5f04-41f8-b775-84058262fc79,3857288,2,51,792,5479,Left Back,Tackle,Lost Out,0,21.4,4.7
e0545166-c59a-45ef-bd96-0f2625040d5d,3857288,2,53,777,5655,Right Back,Aerial Lost,,0,107.7,35.9
ce434d43-9651-4d2b-96b3-c4414dbeca32,3857288,2,53,792,8346,Left Midfield,Aerial Lost,,0,57.4,23.3
2efbf1b7-f265-4400-869e-a09c26ebcde9,3857288,2,55,792,5481,Right Midfield,Tackle,Success In Play,1,62.9,45.9
c092e67f-b57f-46c6-9531-34a881a0f0b2,3857288,2,56,792,33495,Left Center Back,Tackle,Lost In Play,0,68.3,5.5
2b44285e-bce9-4b20-8f8f-a06d1c60ef35,3857288,2,58,777,23910,Left Wing,Aerial Lost,,0,104.7,12.1
2b19cfd3-69e2-4d63-a31f-f54826d4d3a4,3857288,2,59,777,3557,Right Wing,Tackle,Won,1,70.4,60.5
ce45b244-0d83-47d7-b031-88c574935b21,3857288,2,59,777,5655,Right Back,Aerial Lost,,0,94.2,76.7
6d38ba50-070e-404d-9aa3-f99d27effb06,3857288,2,61,777,30681,Left Back,Tackle,Success Out,1,69.6,7.4
000b2966-1a35-450f-89af-57c54b048555,3857288,2,62,792,5479,Left Back,Tackle,Won,1,52.4,4.2
95b84c92-1710-4e20-bbe3-1add47a4f3e8,3857288,2,62,792,5481,Right Midfield,Aerial Lost,,0,57.8,53.6
85529b75-f33e-4b3e-b65f-a60741c02b4c,3857288,2,63,792,5490,Right Defensive Midfield,Tackle,Won,1,36.6,61.6
70730b88-8dfd-4a7c-997d-be54defc2b7a,3857288,2,65,777,5650,Right Center Midfield,Tackle,Won,1,43.7,39.1
6a4916e3-4331-4f4d-b598-4ec5ba63f3dd,3857288,2,68,777,32450,Left Center Back,Tackle,Won,1,28.3,2.1
dd5347d2-ca3e-45d4-9be2-1951076a80af,3857288,2,70,792,8346,Left Midfield,Tackle,Success In Play,1,77.0,4.4
781ed188-5dea-4ad7-b0f4-3a5218f48d12,3857288,2,70,777,3196,Center Attacking Midfield,Tackle,Lost In Play,0,68.1,69.0
4d71551c-c517-48a4-857f-2474ef175e22,3857288,2,71,777,30681,Left Back,Aerial Lost,,0,109.6,43.4
ec3e6f08-03f2-480c-9d4c-77a7794c99cc,3857288,2,73,792,5481,Right Midfield,Aerial Lost,,0,114.3,53.0
5f339766-2a08-4cbe-b139-bb0577fc85cd,3857288,2,74,792,28370,Right Back,Aerial Lost,,0,10.0,42.1
6c413da2-697f-44ed-9629-253cadcd6e9e,3857288,2,75,792,5481,Right Midfield,Aerial Lost,,0,76.4,64.6
f7ad859c-432d-49d0-aa66-64cc96f0bc42,3857288,2,75,777,3557,Right Wing,Tackle,Success Out,1,92.9,75.2
3625c18c-488e-4f22-8edc-07e1943ce688,3857288,2,76,777,23910,Left Wing,Aerial Lost,,0,75.1,21.3
4812e4ad-30c8-4a5f-8e2e-d34413dd15b4,3857288,2,76,777,5651,Right Center Back,Tackle,Lost In Play,0,8.6,69.2
d12e01ae-2c09-413b-909d-adf6660cba8a,3857288,2,78,777,32450,Left Center Back,Aerial Lost,,0,46.3,10.4
cb93237b-b854-4c20-9c7b-09ab036c5997,3857288,2,78,792,3281,Left Defensive Midfield,Aerial Lost,,0,56.7,41.2
6af4dbf2-f8f6-44e0-b433-423981f4950d,3857288,2,78,792,8346,Left Midfield,Aerial Lost,,0,63.8,34.2
fddaee75-0cfc-479c-993c-dd40a3b98856,3857288,2,80,792,33495,Left Center Back,Tackle,Lost In Play,0,56.1,49.2
db2b79e6-065b-4f0d-a418-11313bdcc926,3857288,2,82,792,22293,Right Center Back,Tackle,Lost In Play,0,50.7,51.1
826579dc-785a-494f-b965-3b8b13820a44,3857288,2,83,792,5481,Right Midfield,Aerial Lost,,0,74.3,69.5
6060d838-b988-4112-a1ff-ec90495e0aad,3857288,2,83,792,9980,Left Center Forward,Aerial Lost,,0,74.5,76.7
361e0534-59b8-4bcb-a9bb-f1a79c3c74e8,3857288,2,84,777,5651,Right Center Back,Tackle,Lost Out,0,15.7,2.9
a623ecb4-30bb-4fe6-90db-115f235580c8,3857288,2,85,777,5651,Right Center Back,Aerial Lost,,0,9.9,28.4
4d8d714e-d213-4f8c-a1d8-d3b8a766597b,3857288,2,85,777,3196,Center Attacking Midfield,Aerial Lost,,0,29.2,19.8
82a25a56-9ccc-4bee-8220-e16181357ffd,3857288,2,85,792,33495,Left Center Back,Tackle,Success In Play,1,49.0,26.7
c2d3a4cd-63f8-48f4-afb5-f23fe4a6cacf,3857288,2,86,777,3196,Center Attacking Midfield,Tackle,Lost In Play,0,32.6,16.4
c2d56b1c-3159-4c7a-88be-a381f42dd348,3857288,2,88,792,3281,Left Defensive Midfield,Tackle,Lost In Play,0,38.3,27.1
8622a396-6198-4cb7-8bf4-1189be9fd8d3,3857288,2,89,777,5651,Right Center Back,Tackle,Lost In Play,0,78.6,71.2
6656d6b5-abe6-4028-811d-23ee23b93955,3857288,2,89,777,5650,Right Defensive Midfield,Tackle,Lost In Play,0,73.0,50.8
defe5385-13dc-4d4d-a349-793ceeba663e,3857288,2,91,792,33488,Right Midfield,Aerial Lost,,0,11.6,49.6
cc86b1b8-30cd-4c07-9385-1639f6381719,3857288,2,91,792,15957,Right Back,Tackle,Lost In Play,0,4.5,54.5
43bc179c-6d01-47c8-90f2-fbf85cab9f52,3857288,2,93,792,15957,Right Back,Aerial Lost,,0,45.0,76.3
8194b925-9b29-40dc-8b08-2722ee721814,3857288,2,94,792,9980,Left Center Forward,Aerial Lost,,0,79.4,73.1
e8fb3034-1293-41e5-97c0-fe5e7a28dca4,3857288,2,94,777,128793,Center Forward,Aerial Lost,,0,98.9,20.7
05867e85-58e0-4fc9-8387-28403348ccf6,3857267,1,0,787,5675,Right Center Back,Tackle,Success In Play,1,25.0,45.0
c4f2fe32-d7e1-447d-9455-1bfb70392855,3857267,1,1,3565,12583,Center Defensive Midfield,Tackle,Won,1,55.9,25.8
7cc09d73-03de-419f-b490-65e613817946,3857267,1,1,787,32915,Left Back,Aerial Lost,,0,33.1,3.8
1af448ee-f8a3-427a-8fdb-e3129049dd68,3857267,1,3,787,31751,Right Defensive Midfield,Tackle,Won,1,36.7,24.5
009a86fb-2024-4976-9724-07ff6d6fdb10,3857267,1,4,3565,24085,Left Back,Tackle,Lost Out,0,54.6,8.6
010f8d3c-abf8-44dc-9eb4-ed74ace8d3e1,3857267,1,7,3565,37737,Right Back,Tackle,Lost In Play,0,77.3,72.6
80a31e32-4e02-4f29-8caa-155629747b16,3857267,1,7,787,3436,Center Attacking Midfield,Aerial Lost,,0,97.0,65.1
7df6189a-96ca-48c0-ac45-36df9f4200c0,3857267,1,8,3565,34396,Center Forward,Aerial Lost,,0,81.2,72.9
7a4caf1c-37c5-473a-80aa-da9e74c33e12,3857267,1,11,3565,37737,Right Back,Aerial Lost,,0,38.8,76.9
236ec73c-ef9a-4f3f-b3b7-d2713cc5d3f1,3857267,1,12,787,21026,Left Defensive Midfield,Aerial Lost,,0,42.5,10.5
46f5136e-710b-4110-80b3-fd20f8cdd7fc,3857267,1,14,3565,34396,Center Forward,Aerial Lost,,0,86.3,62.4
5ed38b65-6dc9-4c5a-a190-37f1bb8e4fba,3857267,1,16,3565,34396,Center Forward,Aerial Lost,,0,80.5,60.4
1b537f9e-4b36-4604-b861-2c9ba00c8cfd,3857267,1,17,787,3436,Center Attacking Midfield,Tackle,Success Out,1,117.9,65.6
6104ab7e-4df0-437a-8b7d-97520b9c507f,3857267,1,18,3565,12583,Center Defensive Midfield,Aerial Lost,,0,28.0,71.1
353a3c27-7db4-4aa6-9d00-0639f813e0a5,3857267,1,23,3565,37945,Right Center Midfield,Aerial Lost,,0,51.4,60.8
004360b3-de90-46bb-b947-43c36319f8c7,3857267,1,25,787,5675,Right Center Back,Tackle,Lost Out,0,12.9,72.0
a69676a7-31f1-4fc6-801e-7a72054bdbef,3857267,1,26,3565,12583,Center Defensive Midfield,Tackle,Success In Play,1,45.3,25.7
3d5e90d3-5095-4849-80a6-046472750135,3857267,1,26,3565,37945,Right Center Midfield,Tackle,Success In Play,1,54.3,38.9
fea6584e-d0f5-4cab-a7c5-45195c10947d,3857267,1,28,3565,37726,Left Center Midfield,Tackle,Lost In Play,0,38.3,17.8
2fb446f3-9058-49b9-abc8-434440439c66,3857267,1,28,3565,38004,Left Center Back,Tackle,Success In Play,1,20.7,15.8
598dc38b-d9c5-45a4-b374-7320bf651a54,3857267,1,28,3565,34396,Center Forward,Aerial Lost,,0,71.1,65.3
48d715b0-f0d6-4068-890b-93141fd6fca9,3857267,1,28,787,21026,Left Defensive Midfield,Tackle,Lost Out,0,57.2,51.8
8b7d5a04-6c17-4cb0-8899-11a52344956b,3857267,1,30,3565,28559,Left Wing,Aerial Lost,,0,69.8,47.0
5de2254a-dbca-4de4-88ef-09d756d76f84,3857267,1,33,3565,37737,Right Back,Aerial Lost,,0,63.4,76.4
e7938ec6-8320-4a33-8b38-b39482da9a41,3857267,1,40,3565,34396,Center Forward,Aerial Lost,,0,85.8,70.5
5be2ec73-c030-46c8-a3c8-5170205e5de8,3857267,1,45,3565,28559,Left Wing,Aerial Lost,,0,93.8,32.2
c046d82d-181c-47d6-bbdd-3214725925bc,3857267,1,46,787,21026,Left Defensive Midfield,Tackle,Lost In Play,0,64.2,4.3
310676cb-5538-410c-9fb2-37815c45f3f8,3857267,1,47,787,8553,Left Center Back,Aerial Lost,,0,110.8,42.5
a95b4b38-4886-4651-b49f-554588b7d779,3857267,1,47,3565,37726,Left Center Midfield,Tackle,Success Out,1,4.7,11.0
fd863851-4751-45b9-afca-8e8673f69a46,3857267,2,50,3565,30111,Right Center Back,Aerial Lost,,0,26.9,67.7
70b579fc-b6ea-4b1d-ada8-99df07d268c4,3857267,2,51,3565,37737,Right Back,Tackle,Success In Play,1,50.2,66.8
a5ca8f93-331c-4232-bb89-51e55e4b6dd8,3857267,2,51,3565,34396,Right Center Forward,Aerial Lost,,0,64.5,54.1
88f2ef2e-0b9b-43ad-b446-22236370e444,3857267,2,54,3565,40211,Left Midfield,Tackle,Won,1,51.8,5.0
c150c327-3e63-467d-aea8-e477163a1ec2,3857267,2,55,787,80484,Right Wing,Aerial Lost,,0,61.5,76.6
babbc75d-4881-480d-9d22-b288e60f4771,3857267,2,56,787,2941,Left Wing,Aerial Lost,,0,37.8,23.1
8a98080e-837f-4294-bf73-46f8e7656cbf,3857267,2,57,787,3436,Center Attacking Midfield,Aerial Lost,,0,48.0,58.6
6b11abfb-04c4-40f1-887d-426dd2e74a33,3857267,2,57,3565,38004,Left Center Back,Aerial Lost,,0,63.3,24.5
91a7c024-bd63-4587-a83d-6fafafcfec9b,3857267,2,57,3565,37726,Left Defensive Midfield,Tackle,Won,1,68.7,21.6
bd2ca924-ab90-4e45-b02e-561b2db37b60,3857267,2,57,787,80484,Right Wing,Aerial Lost,,0,63.9,73.8
f4843897-5fdd-41e4-a281-69399efa7d6a,3857267,2,58,787,32915,Left Back,Tackle,Lost Out,0,9.6,9.7
beca2f3c-90e6-4dc0-9e6a-c7febc3282dc,3857267,2,58,3565,34396,Right Center Forward,Aerial Lost,,0,111.0,46.7
1565130c-1d04-4c8a-84ed-5a987200e6b8,3857267,2,59,3565,37737,Right Back,Aerial Lost,,0,33.9,73.8
dc83c2c0-24fa-486c-9e7f-cd483b2d3b46,3857267,2,60,787,8553,Left Center Back,Aerial Lost,,0,106.8,39.8
03479873-ad32-45e1-978e-7e9f1bb03dd0,3857267,2,71,3565,24085,Left Back,Aerial Lost,,0,88.8,11.4
43bd3da8-157e-454b-9713-fdec816ecec8,3857267,2,74,787,88123,Center Forward,Aerial Lost,,0,66.5,60.6
e4ebd906-facb-4be1-a8d8-900f82d9059a,3857267,2,74,787,21026,Left Defensive Midfield,Tackle,Lost Out,0,57.4,5.6
2d2e584b-865e-4b5f-a607-79c12295f0ed,3857267,2,75,3565,28559,Left Center Forward,Aerial Lost,,0,82.3,11.6
6b9151a1-db1a-4415-af08-c34633c6a848,3857267,2,75,787,8553,Left Center Back,Aerial Lost,,0,31.4,60.1
726fd229-5814-4789-970a-b62f6cb5221f,3857267,2,75,3565,91090,Right Center Forward,Aerial Lost,,0,111.5,41.7
135e1a5d-cd37-41fb-a576-3ad11d76508e,3857267,2,76,787,88123,Center Forward,Tackle,Success In Play,1,76.1,32.8
cdac721a-2ba2-4bbb-9c5f-37b3454a632a,3857267,2,76,3565,37737,Right Back,Tackle,Lost Out,0,1.8,48.7
5ecec429-6be6-45ff-ae5c-3ca028a61adc,3857267,2,77,3565,36148,Right Defensive Midfield,Tackle,Lost Out,0,4.3,61.1
a34eb43e-962a-4ed8-8c79-cd7e5610468d,3857267,2,78,787,5675,Right Center Back,Aerial Lost,,0,112.0,48.2
543cf7f7-ebe2-4636-bc5d-87ebabf62de3,3857267,2,78,787,21026,Left Defensive Midfield,Tackle,Success In Play,1,50.6,28.8
37c08078-f049-4c81-a2bf-b7f69afa0d9c,3857267,2,78,3565,38004,Left Center Back,Aerial Lost,,0,55.2,41.7
8ffedc52-b1c0-4245-8b61-9bccf1998422,3857267,2,79,3565,31152,Right Midfield,Tackle,Won,1,15.4,64.1
b7d28701-ca89-41e0-bd2d-5777737f9f62,3857267,2,79,3565,38004,Left Center Back,Tackle,Won,1,4.4,3.3
f4b5cb52-fbaa-4601-a61a-dda593da6353,3857267,2,82,787,88123,Center Forward,Aerial Lost,,0,81.6,32.1
dc14f3ea-beb6-4bb4-9815-50aeeab1db9f,3857267,2,83,3565,37737,Right Back,Tackle,Success In Play,1,45.4,71.1
ba6daf9d-97b5-4bc4-9e2b-8c8d8bcd51bf,3857267,2,84,3565,38004,Left Center Back,Tackle,Success In Play,1,15.2,3.9
517d928e-9f8d-4f62-b391-026f0d460de4,3857267,2,88,787,3404,Right Back,Aerial Lost,,0,15.4,59.3
5c68c40c-9024-444c-9675-c67b147b0bde,3857267,2,90,787,2941,Left Wing,Aerial Lost,,0,74.9,11.7
adb6107c-9449-4874-a478-ab7ba62b9800,3857267,2,90,787,88123,Center Forward,Aerial Lost,,0,88.7,25.1
2a7b8cf1-605c-44fc-aefc-4156e372f025,3857267,2,91,787,88123,Center Forward,Aerial Lost,,0,85.7,60.1
d22da138-a6d1-45a1-819a-f8c714474840,3857267,2,91,787,32915,Left Back,Tackle,Lost Out,0,6.1,4.0
e5e304ba-1166-444a-8ac1-9fb67304f7d5,3857267,2,93,3565,30111,Right Center Back,Aerial Lost,,0,109.5,38.3
bf173649-c44a-405e-af34-387d086d016e,3857267,2,95,787,88123,Center Forward,Aerial Lost,,0,76.9,29.4
9c654574-ee60-4cb4-a287-ff06cfe5bd87,3857267,2,95,787,4506,Right Defensive Midfield,Aerial Lost,,0,53.0,35.3
60190b74-abe0-4d30-8e69-db56c58cc362,3857267,2,95,787,88123,Center Forward,Aerial Lost,,0,48.4,38.6
61a9052e-a307-4e57-9f8b-13ca4aa0ceb3,3857267,2,95,3565,40211,Left Midfield,Aerial Lost,,0,99.2,28.6
